step,wallclock_s,schedule_step,lambda_disc_active,gamma_disc_active,target_rhs_active,sigma,sigma_pi,rho_unsafe_v,rho_unsafe_pi,collect_proj_mag,collect_infeasible,L_R,L_V_total,value_target_unsafe_frac,rho_unsafe_label,label_mean,tail_push_mean,tail_exceed_frac,loss_pi_b,recovery_residual_norm,L_feas_raw,L_feas_weighted,gate_active_frac,gate_n_constructed,gate_n_kept,gate_doomed_frac,lg_norm_gate_mean,lg_norm_gate_p50,injected_fraction_actual,injected_target_mean,injected_target_unsafe_frac,L_sobolev_raw,L_sobolev_weighted,sob_grad_label_v_frac,sob_grad_label_v_mean,sob_dhdv_pred_mean,sob_v_spline_mean,sob_gate_mean,sob_gate_frac_active,sob_gate_dhdv_pred,L_in_task,L_anorm,L_smooth,L_satex,L_pretanh,L_out,L_pi_total,grad_norm_VS,grad_norm_pi,grad_leak_VS_from_Lpi,abs_action_mean,abs_action_max,satfrac_a_phi,L_rate_raw,L_rate_weighted,mean_abs_du,L_u_raw,L_u_weighted,L_deficit,mean_deficit_active,deficit_active_frac,deficit_clip_frac,mean_abs_deficit_feature,L_friction,proj_mag_bptt,probe_h_min,probe_h_max,probe_h_mean
38200,24699.21026134491,36200,0.12172819060826379,0.9939320751393029,0.9,1.9210854011695813,0.0,0.08552631578947369,0.15165876777251186,0.0,0.0,0.019689297303557396,0.019689297303557396,0.044352213541666664,0.044352213541666664,-0.5359357595443726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.47085571289062,158.16371154785156,2.658182144165039,0.0,0.05553044378757477,0.013242518529295921,168.70436096191406,0.08565591275691986,58.931602478027344,0.0,3.0986406803131104,19.6200008392334,0.2521728575229645,11.435044288635254,0.0,1.3142563104629517,155.5977020263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6474024057388306,-0.7625832557678223,0.6217901706695557,-0.4174874722957611
38400,24838.701043128967,36400,0.11795302268151306,0.9941197058717557,0.9,1.928779574555547,0.0,0.046052631578947366,0.13122171945701358,0.0,0.0,0.01985238306224346,0.01985238306224346,0.046956380208333336,0.046956380208333336,-0.5302465558052063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4835968017578,156.05970764160156,2.6592180728912354,0.0,0.056998126208782196,0.013445146381855011,167.61351013183594,0.0801444873213768,87.43540954589844,0.0,3.0726723670959473,19.6200008392334,0.2333821803331375,11.027432441711426,0.0,1.2794089317321777,153.41265869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098046898841858,-0.8255172371864319,0.4864230751991272,-0.42615804076194763
38600,24978.225816249847,36600,0.11417785475476235,0.9943073720244273,0.9,1.935723566036381,0.0,0.07236842105263158,0.13270142180094788,0.0,0.0,0.01995714008808136,0.01995714008808136,0.046875,0.046875,-0.5257283250490824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.28793334960938,157.38145446777344,2.3574271202087402,0.0,0.049296896904706955,0.014496516436338425,167.4464111328125,0.07081162184476852,54.47492218017578,0.0,3.079418897628784,19.6200008392334,0.21656088531017303,10.536340713500977,0.0,1.2484573125839233,154.3761749267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950133204460144,-0.7713631391525269,0.5718328952789307,-0.4009135365486145
38800,25117.899451971054,36800,0.11040268682801162,0.9944950736040045,0.9,1.9419905183478339,0.0,0.0784313725490196,0.10572687224669604,0.0,0.0,0.019735928624868393,0.019735928624868393,0.048014322916666664,0.048014322916666664,-0.5295863151550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.962158203125,155.7109832763672,2.498359203338623,0.0,0.0531592071056366,0.014400267973542213,169.05502319335938,0.09621143341064453,51.210506439208984,0.0,3.0701825618743896,19.6200008392334,0.23138836026191711,10.879372596740723,0.0,1.2755039930343628,153.0342254638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216143369674683,-0.8045827150344849,0.5733966827392578,-0.41403719782829285
39000,25257.44114756584,37000,0.10662751890126089,0.9946828106171749,0.9,1.9476464428089202,0.0,0.0457516339869281,0.09545454545454546,0.0,0.0,0.02027900144457817,0.02027900144457817,0.049397786458333336,0.049397786458333336,-0.5201064745585123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.3530731201172,153.08499145507812,2.275113105773926,0.0,0.039266590029001236,0.01531456969678402,146.2786865234375,0.07036706060171127,140.68202209472656,0.0,3.0507569313049316,19.6200008392334,0.2065836638212204,9.437918663024902,0.0,1.168609857559204,151.6265106201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449971556663513,-0.7653000354766846,0.8030099272727966,-0.38881272077560425
39200,25409.779232740402,37200,0.10285235097451016,0.9948705830706276,0.9,1.8720009146350503,0.0,0.0718954248366013,0.11320754716981132,0.0,0.0,0.020376456901431084,0.020376456901431084,0.048421223958333336,0.048421223958333336,-0.518581489721934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.49163818359375,152.8794708251953,2.262793779373169,0.0,0.04066827520728111,0.011543165892362595,154.406005859375,0.07971413433551788,64.36788940429688,0.0,3.0426504611968994,19.6200008392334,0.20712891221046448,9.19211196899414,0.0,1.1576435565948486,151.09368896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259186029434204,-0.7721672058105469,0.5231095552444458,-0.4026334583759308
39400,25550.457912921906,37400,0.09907718304775943,0.9950583909710529,0.9,1.884480825458133,0.0,0.06451612903225806,0.11363636363636363,0.0,0.0,0.020151207223534584,0.020151207223534584,0.050537109375,0.050537109375,-0.5140364567438761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3833770751953,153.7313690185547,2.233461380004883,0.0,0.03655856102705002,0.013446426019072533,154.33387756347656,0.08145247399806976,66.8482894897461,0.0,3.0521790981292725,19.6200008392334,0.21193848550319672,9.632370948791504,0.0,1.1703404188156128,152.3614959716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423226356506348,-0.7718990445137024,0.7137995958328247,-0.3969568908214569
39600,25690.995896100998,37600,0.09530201512100872,0.9952462343251421,0.9,1.895743944975965,0.0,0.09554140127388536,0.16666666666666666,0.0,0.0,0.02059953659772873,0.02059953659772873,0.049560546875,0.049560546875,-0.5139052073160807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.56011962890625,155.11566162109375,2.3606951236724854,0.0,0.04712715744972229,0.013032888993620872,158.60301208496094,0.0852719247341156,60.02393341064453,0.0,3.0810461044311523,19.6200008392334,0.23784181475639343,10.493099212646484,0.0,1.2608681917190552,153.58157348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919937491416931,-0.7923219203948975,0.7309735417366028,-0.3945128321647644
39800,25831.223935842514,37800,0.091526847194258,0.9954341131395884,0.9,1.9059089103408084,0.0,0.08917197452229299,0.14553990610328638,0.0,0.0,0.020763782784342766,0.020763782784342766,0.051595052083333336,0.051595052083333336,-0.5109439094861349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.3883056640625,153.8654327392578,2.3728480339050293,0.0,0.04810899496078491,0.013096412643790245,162.3708953857422,0.0720844492316246,51.803035736083984,0.0,3.055830240249634,19.6200008392334,0.23244629800319672,10.378487586975098,0.0,1.2325642108917236,151.43240356445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037163734436035,-0.7687115669250488,0.6572272777557373,-0.39443063735961914
40000,25971.717779159546,38000,0.08775167926750727,0.9956220274210855,0.9,1.9150827915825797,0.0,0.05128205128205128,0.13596491228070176,0.0,0.0,0.01978841796517372,0.01978841796517372,0.049641927083333336,0.049641927083333336,-0.5109440088272095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.47213745117188,154.97071838378906,2.2282443046569824,0.0,0.04420877993106842,0.01380915753543377,160.49183654785156,0.06777313351631165,66.14789581298828,0.0,3.060480833053589,19.6200008392334,0.22364909946918488,10.852916717529297,0.0,1.2532440423965454,152.15098571777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016431450843811,-0.7399048209190369,0.7194278240203857,-0.3838898539543152
40200,26112.274854898453,38200,0.08397651134075654,0.995809977176329,0.9,1.9233622194032782,0.0,0.04487179487179487,0.14798206278026907,0.0,0.0,0.020779147744178772,0.020779147744178772,0.053629557291666664,0.053629557291666664,-0.5058557987213135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.315185546875,153.71836853027344,2.440294027328491,0.0,0.04658912122249603,0.014627454802393913,155.29611206054688,0.07280188798904419,49.61723327636719,0.0,3.047672748565674,19.6200008392334,0.22352702915668488,11.424602508544922,0.0,1.305174708366394,150.6721649169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6312326788902283,-0.7241250872612,0.6066364645957947,-0.37657415866851807
40400,26253.57249212265,38400,0.08020134341400581,0.9959979624120154,0.9,1.9308344030114586,0.0,0.06451612903225806,0.12440191387559808,0.0,0.0,0.01978941448032856,0.01978941448032856,0.051513671875,0.051513671875,-0.5016350448131561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2632598876953,154.9575958251953,2.5556631088256836,0.0,0.05186575651168823,0.014723666943609715,156.32298278808594,0.07448411732912064,47.051151275634766,0.0,3.060497760772705,19.6200008392334,0.23898112773895264,11.672410011291504,0.0,1.3633298873901367,151.24411010742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6648716330528259,-0.7562701106071472,0.6714868545532227,-0.3827822804450989
40600,26404.55883717537,38600,0.0764261754872551,0.9961859831348425,0.9,1.9375780487178416,0.0,0.05161290322580645,0.15384615384615385,0.0,0.0,0.02086631953716278,0.02086631953716278,0.052001953125,0.052001953125,-0.4991881847381592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.8964385986328,154.24818420410156,2.2444188594818115,0.0,0.050227656960487366,0.012774338014423847,158.88734436035156,0.07509647309780121,76.61204528808594,0.0,3.069903612136841,19.6200008392334,0.22320964932441711,10.25251293182373,0.0,1.2361212968826294,152.3940887451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620850324630737,-0.7759069204330444,0.7469406127929688,-0.3752768039703369
40800,26545.549507379532,38800,0.07265100756050438,0.9963740393515096,0.9,1.9436641889678519,0.0,0.03225806451612903,0.12831858407079647,0.0,0.0,0.020638123154640198,0.020638123154640198,0.054117838541666664,0.054117838541666664,-0.4965038299560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.44058227539062,153.43597412109375,2.486257791519165,0.0,0.04598359763622284,0.009250199422240257,164.40977478027344,0.07859229296445847,81.62648010253906,0.0,3.044081926345825,19.6200008392334,0.21713867783546448,11.063918113708496,0.0,1.2912131547927856,150.7909698486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521098017692566,-0.7364325523376465,0.6155561804771423,-0.38670194149017334
41000,26686.201345205307,39000,0.06887583963375363,0.9965621310687169,0.9,1.9491569305434864,0.0,0.07692307692307693,0.14351851851851852,0.0,0.0,0.01976977102458477,0.01976977102458477,0.048746744791666664,0.048746744791666664,-0.49939672152201336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.64572143554688,161.4156036376953,2.570587635040283,0.0,0.05078453570604324,0.014237374998629093,170.02862548828125,0.07452908903360367,77.72760009765625,0.0,3.1193959712982178,19.6200008392334,0.25153809785842896,11.99237060546875,0.0,1.367861032485962,158.81602478027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6917293667793274,-0.7599698305130005,0.6211726665496826,-0.38740676641464233
41200,26826.519857645035,39200,0.0651006717070029,0.9967502582931662,0.9,1.9541141298154965,0.0,0.07692307692307693,0.1141552511415525,0.0,0.0,0.020438941195607185,0.020438941195607185,0.047932942708333336,0.047932942708333336,-0.49416417876879376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.2935791015625,159.46859741210938,2.6683647632598877,0.0,0.050057075917720795,0.011941464617848396,171.58749389648438,0.0732051432132721,48.04802322387695,0.0,3.0924808979034424,19.6200008392334,0.25008952617645264,11.672527313232422,0.0,1.3411873579025269,156.81504821777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356615662574768,-0.718848705291748,0.6380250453948975,-0.3747461140155792
41400,26967.432727098465,39400,0.06132550378025217,0.9969384210315603,0.9,1.9585880021584856,0.0,0.05806451612903226,0.12903225806451613,0.0,0.0,0.021094849333167076,0.021094849333167076,0.051676432291666664,0.051676432291666664,-0.4907248020172119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.62094116210938,155.0386199951172,2.262319564819336,0.0,0.04032951965928078,0.017017509788274765,155.64454650878906,0.0683746188879013,36.54814910888672,0.0,3.07305908203125,19.6200008392334,0.21640625596046448,9.952875137329102,0.0,1.192261815071106,154.4596405029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516212582588196,-0.7283643484115601,0.6604984998703003,-0.36431437730789185
41600,27107.78945994377,39600,0.05755033585350147,0.9971266192906035,0.9,1.9626256719480333,0.0,0.06451612903225806,0.10697674418604651,0.0,0.0,0.01919872686266899,0.01919872686266899,0.049397786458333336,0.049397786458333336,-0.49231542150179547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.92063903808594,157.96702575683594,2.3411519527435303,0.0,0.050879642367362976,0.014550184831023216,168.10833740234375,0.07808706164360046,84.63347625732422,0.0,3.0764100551605225,19.6200008392334,0.2275390774011612,10.435079574584961,0.0,1.225588321685791,155.03506469726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237704157829285,-0.742023766040802,0.6666725873947144,-0.38620662689208984
41800,27248.006646871567,39800,0.053775167926750744,0.9973148530770012,0.9,1.9662696689331,0.0,0.09032258064516129,0.12037037037037036,0.0,0.0,0.02059197798371315,0.02059197798371315,0.05322265625,0.05322265625,-0.48688141504923504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.88442993164062,158.17623901367188,2.2427937984466553,0.0,0.04830397292971611,0.018113557249307632,159.07125854492188,0.07186856120824814,38.90247344970703,0.0,3.0838518142700195,19.6200008392334,0.23085938394069672,10.332276344299316,0.0,1.215364694595337,155.19122314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147711873054504,-0.7008568048477173,0.8111196756362915,-0.35551121830940247
42000,27388.247324466705,40000,0.05000000000000002,0.9975031223974601,0.9,1.969558376212123,0.0,0.08387096774193549,0.11659192825112108,0.0,0.0,0.020499616861343384,0.020499616861343384,0.052978515625,0.052978515625,-0.4839872221151988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.70802307128906,153.86546325683594,2.0357816219329834,0.0,0.04568071663379669,0.0089279655367136,163.6532440185547,0.07120797783136368,46.93119812011719,0.0,3.065121650695801,19.6200008392334,0.21230469644069672,9.050210952758789,0.0,1.106807827949524,152.4412384033203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516311526298523,-0.7174360752105713,0.5683491230010986,-0.37095093727111816
42200,27540.613765001297,40000,0.05000000000000002,0.9975031223974601,0.9,1.972526434531441,0.0,0.05161290322580645,0.167420814479638,0.0,0.0,0.020162010565400124,0.020162010565400124,0.052001953125,0.052001953125,-0.4823225935300191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.7772674560547,152.0527801513672,2.241194009780884,0.0,0.04373493790626526,0.014383814297616482,157.65208435058594,0.062402933835983276,71.29435729980469,0.0,3.0573530197143555,19.6200008392334,0.22724610567092896,9.970808982849121,0.0,1.1944035291671753,151.19532775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815899968147278,-0.7235982418060303,0.7758496999740601,-0.3441603183746338
42400,27682.05935359001,40000,0.05000000000000002,0.9975031223974601,0.9,1.9752051071646255,0.0,0.08387096774193549,0.1261682242990654,0.0,0.0,0.019941236823797226,0.019941236823797226,0.055501302083333336,0.055501302083333336,-0.4784700274467468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.08538818359375,154.5807342529297,2.2714600563049316,0.0,0.047712329775094986,0.014642569236457348,161.0936737060547,0.07516394555568695,86.00695037841797,0.0,3.0603108406066895,19.6200008392334,0.2235514372587204,10.717716217041016,0.0,1.2247453927993774,152.67396545410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5889188647270203,-0.7342249155044556,0.5654551982879639,-0.3514940142631531
42600,27823.07399702072,40000,0.05000000000000002,0.9975031223974601,0.9,1.9776226092160745,0.0,0.05161290322580645,0.11009174311926606,0.0,0.0,0.02040126919746399,0.02040126919746399,0.052815755208333336,0.052815755208333336,-0.4804866512616475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.06121826171875,159.0645294189453,2.3594470024108887,0.0,0.05246743559837341,0.010530787520110607,174.3060302734375,0.07300812751054764,51.43885803222656,0.0,3.0993008613586426,19.6200008392334,0.24026693403720856,11.10361385345459,0.0,1.2798643112182617,156.50038146972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184902787208557,-0.7344247102737427,0.7156562805175781,-0.3566974699497223
42800,27963.824068307877,40000,0.05000000000000002,0.9975031223974601,0.9,1.9798044048175074,0.0,0.07792207792207792,0.14553990610328638,0.0,0.0,0.01976526528596878,0.01976526528596878,0.052408854166666664,0.052408854166666664,-0.48006801803906757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.70538330078125,156.13238525390625,2.4374783039093018,0.0,0.043678898364305496,0.009628904983401299,168.8023223876953,0.06376554071903229,57.493927001953125,0.0,3.0729198455810547,19.6200008392334,0.24395346641540527,11.626570701599121,0.0,1.3277629613876343,153.49024963378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931358575820923,-0.6978838443756104,0.6490036249160767,-0.3632051944732666
43000,28104.573920488358,40000,0.05000000000000002,0.9975031223974601,0.9,1.9817734753478005,0.0,0.0718954248366013,0.15566037735849056,0.0,0.0,0.02077241986989975,0.02077241986989975,0.052734375,0.052734375,-0.47813806931177777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.83526611328125,156.8312530517578,2.4969334602355957,0.0,0.05188498646020889,0.014468157663941383,163.9827423095703,0.06001913174986839,41.045814514160156,0.0,3.1006531715393066,19.6200008392334,0.2574056088924408,11.560942649841309,0.0,1.3308541774749756,155.22955322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467497944831848,-0.693598747253418,0.7179924249649048,-0.3414843678474426
43200,28245.08467578888,40000,0.05000000000000002,0.9975031223974601,0.9,1.98355056150139,0.0,0.0718954248366013,0.1559633027522936,0.0,0.0,0.021004101261496544,0.021004101261496544,0.056315104166666664,0.056315104166666664,-0.4780503610769908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.74395751953125,153.3987579345703,2.479987859725952,0.0,0.048408277332782745,0.015781164169311523,152.71502685546875,0.07945121824741364,28.194534301757812,0.0,3.0558784008026123,19.6200008392334,0.25183922052383423,11.70792007446289,0.0,1.3307992219924927,151.6248779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694145917892456,-0.7215761542320251,0.6173479557037354,-0.34820979833602905
43400,28385.497056007385,40000,0.05000000000000002,0.9975031223974601,0.9,1.9851543817550046,0.0,0.07236842105263158,0.10222222222222223,0.0,0.0,0.020868711173534393,0.020868711173534393,0.0478515625,0.0478515625,-0.4809307058652242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.40769958496094,154.43463134765625,2.421246290206909,0.0,0.04543842002749443,0.011194084770977497,159.42034912109375,0.0748586356639862,44.16236877441406,0.0,3.064044237136841,19.6200008392334,0.2500813901424408,11.369831085205078,0.0,1.316851258277893,152.3998565673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837469339370728,-0.6876363158226013,0.7018988132476807,-0.35588228702545166
43600,28537.082520008087,40000,0.05000000000000002,0.9975031223974601,0.9,1.9866018295338916,0.0,0.05921052631578947,0.17733990147783252,0.0,0.0,0.020556237548589706,0.020556237548589706,0.057210286458333336,0.057210286458333336,-0.472604364156723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.82611083984375,155.72860717773438,2.362542152404785,0.0,0.05213543400168419,0.01321233157068491,161.9049072265625,0.059437863528728485,47.626197814941406,0.0,3.0715909004211426,19.6200008392334,0.2543782591819763,11.831354141235352,0.0,1.3263602256774902,153.5309295654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613062024116516,-0.6844798922538757,0.6641106009483337,-0.355152428150177
43800,28678.622826099396,40000,0.05000000000000002,0.9975031223974601,0.9,1.9879081511543373,0.0,0.046052631578947366,0.15,0.0,0.0,0.02126963995397091,0.02126963995397091,0.056966145833333336,0.056966145833333336,-0.46949897209803265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.04220581054688,155.95651245117188,2.346318244934082,0.0,0.046965260058641434,0.017824234440922737,156.12696838378906,0.06435509026050568,41.68157196044922,0.0,3.0851240158081055,19.6200008392334,0.2710937559604645,12.024308204650879,0.0,1.337103009223938,153.4225616455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593620777130127,-0.7005971670150757,0.6584007740020752,-0.34712961316108704
44000,28819.849182128906,40000,0.05000000000000002,0.9975031223974601,0.9,1.9890871064167894,0.0,0.0915032679738562,0.17050691244239632,0.0,0.0,0.0206151120364666,0.0206151120364666,0.054768880208333336,0.054768880208333336,-0.4728879729906718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.7724151611328,153.52630615234375,2.318608283996582,0.0,0.04503099247813225,0.011303302831947803,156.72900390625,0.06825219839811325,35.895240783691406,0.0,3.052600860595703,19.6200008392334,0.23401693999767303,10.771211624145508,0.0,1.2566053867340088,151.22698974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865296125411987,-0.6792532205581665,0.5501142740249634,-0.35912951827049255
44200,28961.62025165558,40000,0.05000000000000002,0.9975031223974601,0.9,1.9901511135411525,0.0,0.0392156862745098,0.1643835616438356,0.0,0.0,0.020322417840361595,0.020322417840361595,0.052897135416666664,0.052897135416666664,-0.47285308440526325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.45135498046875,155.10755920410156,2.615339756011963,0.0,0.04947863146662712,0.013211161829531193,166.52171325683594,0.07904299348592758,34.13376998901367,0.0,3.0757319927215576,19.6200008392334,0.2582031488418579,12.325033187866211,0.0,1.386476993560791,152.60044860839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814283132553101,-0.6715937852859497,0.5394114255905151,-0.35873132944107056
44400,29103.07488656044,40000,0.05000000000000002,0.9975031223974601,0.9,1.9911113799708902,0.0,0.058823529411764705,0.13392857142857142,0.0,0.0,0.01944691129028797,0.01944691129028797,0.053955078125,0.053955078125,-0.4768696029980977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.158935546875,155.08689880371094,2.7418487071990967,0.0,0.053930316120386124,0.012363582849502563,171.24510192871094,0.09888720512390137,78.91435241699219,0.0,3.04764986038208,19.6200008392334,0.2564046382904053,11.922524452209473,0.0,1.376729130744934,151.9640350341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305280566215515,-0.6777632236480713,0.6821534633636475,-0.3612726032733917
